pricelog,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,Distance_km,accommodation_type_1,accommodation_type_2,entire_home_apt,private_room,accommodates,bathrooms,bedrooms,Real_bed,Wireless_Internet,Breakfast,Free_Parking,instant_bookable,cancellation_policy,Smoking_Allowed,require_guest_profile_picture,require_guest_phone_verification,Reviews_per_years,review_scores_rating
4.700480365792417,0.0,1.0,1.0,0.0,4.69,1,0,1,0,6,1.0,1.0,1,1,1,0,0,1,0,0,0,8.111111111,100.0
4.382026634673881,0.0,1.0,1.0,1.0,5.9,1,0,1,0,2,1.0,2.0,1,1,0,0,1,0,0,0,0,102.2,94.0
4.007333185232471,0.0,1.0,1.0,1.0,5.57,1,0,1,0,2,1.0,0.0,0,1,0,0,1,1,0,0,0,15.57513915,97.0
4.584967478670572,0.0,1.0,1.0,0.0,5.41,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,2.276507277,100.0
4.605170185988092,0.0,2.0,1.0,1.0,4.85,1,0,0,1,3,1.0,1.0,1,1,0,0,0,1,0,0,0,22.01784197,96.0
4.605170185988092,0.0,1.0,1.0,0.0,4.4,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,5.763157895,90.0
5.135798437050262,0.0,1.0,1.0,0.0,5.25,1,0,1,0,6,1.5,3.0,1,1,0,0,0,1,1,0,0,11.25700935,91.0
3.9889840465642745,0.0,1.0,1.0,0.0,4.7,1,0,1,0,4,1.0,0.0,1,1,0,0,1,1,0,0,0,5.887096774,80.0
4.553876891600541,0.0,2.0,1.0,1.0,5.31,0,0,0,1,2,1.0,1.0,1,1,0,0,0,1,0,0,0,2.271784232,87.0
5.783825182329737,1.0,1.0,1.0,0.0,4.67,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,0,0,0,13.79093199,100.0
4.68213122712422,0.0,1.0,1.0,0.0,5.31,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,0,0,0,10.29135338,91.0
4.0943445622221,0.0,1.0,1.0,1.0,5.79,1,0,1,0,2,1.0,0.0,0,1,0,0,0,0,0,0,0,6.787190083,96.0
4.90527477843843,0.0,2.0,1.0,1.0,5.18,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,1,1,1.261520737,87.0
4.382026634673881,0.0,1.0,1.0,1.0,5.16,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,1,0,0,15.69892473,80.0
4.867534450455582,0.0,2.0,1.0,0.0,5.47,1,0,1,0,4,1.0,0.0,1,1,0,0,0,0,1,0,0,7.428765265,73.0
4.0943445622221,0.0,1.0,1.0,0.0,5.47,1,0,0,1,2,1.0,1.0,1,1,0,0,0,1,0,0,0,37.61450382,78.0
4.553876891600541,0.0,1.0,1.0,1.0,6.1,1,0,1,0,4,1.0,2.0,1,1,0,0,0,0,0,0,0,2.834951456,95.0
3.871201010907891,0.0,1.0,1.0,0.0,5.72,1,0,1,0,2,1.0,0.0,0,0,1,0,0,1,0,0,0,14.65863454,88.0
4.430816798843313,0.0,9.0,1.0,1.0,4.98,1,0,1,0,2,1.0,3.0,1,1,0,0,0,1,0,0,0,27.12363869,89.0
4.48863636973214,0.0,19.0,1.0,1.0,4.68,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,1.370463079,80.0
5.303304908059076,0.0,4.0,1.0,1.0,5.02,1,0,1,0,8,1.5,2.0,1,1,0,0,1,0,1,0,0,10.37914692,90.0
4.74493212836325,0.0,48.0,1.0,1.0,6.15,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,4.501897533,95.0
4.553876891600541,0.0,5.0,1.0,0.0,4.88,1,0,1,0,4,1.0,1.0,1,1,0,0,0,0,0,0,0,3.457894737,98.0
3.912023005428146,0.0,1.0,1.0,1.0,5.8,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,16.24478442,88.0
3.912023005428146,0.0,1.0,1.0,0.0,5.51,1,0,1,0,2,1.0,0.0,0,1,1,0,0,1,1,0,0,5.784469097,82.0
4.0943445622221,0.0,1.0,1.0,0.0,5.62,1,0,0,1,2,1.0,1.0,1,1,0,0,0,1,0,0,0,0.682881197,90.0
4.31748811353631,0.0,1.0,1.0,1.0,4.66,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,18.08558559,94.0
4.605170185988092,0.0,1.0,1.0,0.0,5.15,1,0,1,0,2,1.0,1.0,1,0,0,0,0,0,0,0,0,0.344339623,80.0
3.9318256327243257,0.0,2.0,1.0,1.0,5.84,1,0,1,0,4,1.0,1.0,1,1,1,0,1,1,1,0,0,1.064139942,90.0
4.248495242049359,0.0,1.0,1.0,1.0,5.48,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,9.810475534,93.0
4.382026634673881,0.0,1.0,1.0,0.0,4.35,1,0,0,1,2,1.0,1.0,1,1,1,0,0,1,0,0,0,3.367158672,100.0
5.272999558563747,0.0,1.0,1.0,0.0,4.63,1,0,1,0,5,2.0,3.0,1,1,0,0,0,1,0,0,0,4.699570815,93.0
4.653960350157523,1.0,1.0,1.0,1.0,5.43,1,0,1,0,4,1.5,1.0,1,1,0,0,0,0,0,0,0,35.72858732,97.0
4.248495242049359,0.0,1.0,1.0,1.0,4.84,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,4.688073394,89.0
4.955827057601261,0.0,8.0,1.0,1.0,4.51,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,3.45971564,80.0
4.382026634673881,1.0,1.0,1.0,1.0,4.98,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,8.295454545,97.0
5.703782474656201,0.0,1.0,1.0,1.0,5.55,1,0,1,0,4,2.5,3.0,1,1,0,0,0,1,0,0,0,2.221095335,90.0
4.219507705176107,0.0,2.0,1.0,0.0,4.43,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,8.730450782,82.0
4.836281906951478,0.0,1.0,1.0,0.0,4.47,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,3.004115226,80.0
5.66988092298052,0.0,633.0,1.0,1.0,5.24,1,0,1,0,4,1.5,2.0,1,0,0,0,0,1,0,0,0,0.34662868,89.0
6.063785208687608,0.0,1.0,1.0,0.0,5.53,1,0,1,0,4,2.5,2.0,1,1,1,0,0,1,0,0,0,5.828343313,92.0
5.43372200355424,0.0,89.0,1.0,1.0,5.44,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,0,0,0,1.569217541,84.0
4.700480365792417,0.0,1.0,1.0,1.0,4.54,1,0,1,0,2,1.0,1.0,1,1,1,0,0,1,0,0,0,12.07086614,97.0
3.912023005428146,0.0,1.0,1.0,0.0,5.44,1,0,0,1,2,1.0,1.0,1,1,0,0,0,0,1,0,0,13.64485981,80.0
4.382026634673881,0.0,1.0,1.0,1.0,5.23,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,24.98098859,98.0
5.247024072160486,0.0,1.0,1.0,1.0,4.28,1,0,1,0,6,2.0,2.0,1,1,0,0,0,1,0,0,0,1.252144082,80.0
5.3471075307174685,0.0,73.0,1.0,1.0,5.41,1,0,1,0,5,1.0,2.0,1,1,0,0,0,1,0,0,1,0.471271788,40.0
5.123963979403259,0.0,19.0,1.0,0.0,4.8,1,0,1,0,5,1.0,2.0,1,1,0,0,0,1,0,0,0,5.832821143,91.0
4.356708826689592,0.0,3.0,1.0,0.0,5.62,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,10.5838558,91.0
3.912023005428146,0.0,1.0,1.0,0.0,5.25,1,0,1,0,2,1.0,1.0,0,1,0,0,0,1,0,0,0,3.288288288,100.0
5.087596335232384,0.0,1.0,1.0,1.0,5.25,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,7.416545718,93.0
4.499809670330265,0.0,4.0,1.0,1.0,5.24,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,0,3.45971564,90.0
4.499809670330265,0.0,4.0,1.0,1.0,4.39,1,0,1,0,3,1.0,1.0,1,0,0,0,1,0,0,0,0,2.444196429,70.0
3.8066624897703196,0.0,1.0,1.0,0.0,4.31,1,0,1,0,4,1.0,0.0,1,1,0,0,0,1,0,0,0,260.7142857,98.0
4.382026634673881,0.0,1.0,1.0,0.0,4.7,1,0,1,0,3,1.0,0.0,1,1,0,0,0,1,1,0,0,8.853362734,90.0
4.727387818712341,0.0,9.0,1.0,1.0,4.98,1,0,1,0,3,2.0,2.0,1,1,0,0,0,1,0,0,0,3.507367072,93.0
4.007333185232471,0.0,1.0,1.0,1.0,5.69,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,12.5862069,93.0
4.553876891600541,0.0,1.0,1.0,0.0,5.77,1,0,1,0,3,1.0,1.0,1,1,0,0,1,1,0,0,0,10.45845272,76.0
3.912023005428146,0.0,1.0,1.0,1.0,5.33,1,0,1,0,2,1.0,0.0,1,0,0,0,0,0,0,0,0,10.13888889,92.0
4.700480365792417,0.0,3.0,1.0,1.0,4.74,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,40.93457944,95.0
3.912023005428146,0.0,1.0,1.0,0.0,5.42,1,0,1,0,2,1.0,0.0,1,1,0,0,1,0,1,0,0,2.570422535,20.0
4.605170185988092,0.0,1.0,1.0,0.0,5.34,1,0,1,0,2,1.0,1.0,1,1,0,0,1,0,0,0,0,1.972972973,87.0
4.700480365792417,0.0,1.0,1.0,0.0,4.59,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,8.488372093,100.0
5.298317366548036,0.0,1.0,1.0,0.0,4.59,1,0,1,0,6,2.0,3.0,1,1,0,0,0,0,1,0,0,0.596405229,100.0
5.247024072160486,0.0,17.0,1.0,1.0,5.31,1,0,1,0,6,1.0,2.0,1,1,0,0,0,1,0,0,0,5.983606557,88.0
5.8998973535824915,0.0,2.0,1.0,1.0,4.71,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,0,0,0,4.760869565,90.0
4.174387269895637,0.0,2.0,1.0,1.0,5.92,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,13.83623958,94.0
5.247024072160486,0.0,1.0,1.0,1.0,4.54,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,0,0,0,7.084103512,88.0
4.605170185988092,0.0,1.0,1.0,0.0,5.12,1,0,1,0,4,1.5,1.0,1,1,1,0,0,1,0,0,0,9.435957697,91.0
4.276666119016055,0.0,1.0,1.0,0.0,5.41,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,3.288288288,90.0
4.248495242049359,0.0,1.0,1.0,0.0,5.04,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,19.89661654,82.0
4.605170185988092,0.0,49.0,1.0,1.0,4.76,0,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,2.713754647,63.0
4.382026634673881,0.0,1.0,1.0,0.0,5.03,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,9.792682927,86.0
5.19295685089021,0.0,1.0,1.0,1.0,5.91,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,0,0,0,7.079741379,90.0
4.700480365792417,1.0,1.0,1.0,1.0,5.44,1,0,1,0,4,1.0,1.0,1,1,0,0,0,0,0,0,0,20.91690544,99.0
4.174387269895637,0.0,1.0,1.0,1.0,5.05,1,0,1,0,2,0.5,1.0,1,1,0,0,0,1,0,0,0,15.25723473,90.0
4.787491742782046,0.0,5.0,1.0,1.0,5.23,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,0,1.674311927,100.0
4.248495242049359,0.0,1.0,1.0,0.0,5.0,1,0,1,0,2,1.0,1.0,0,1,0,0,1,1,0,0,0,44.12909836,82.0
4.787491742782046,0.0,2.0,1.0,1.0,4.75,1,0,1,0,5,1.0,3.0,1,1,0,0,0,1,0,0,0,0.741869919,80.0
4.867534450455582,0.0,24.0,1.0,1.0,5.15,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,0,2.334754797,64.0
4.31748811353631,0.0,1.0,1.0,1.0,5.39,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,1,0,0,0.871121718,90.0
4.31748811353631,0.0,1.0,1.0,0.0,5.21,1,0,1,0,2,1.0,0.0,0,1,0,0,0,0,0,0,0,11.66353383,93.0
4.442651256490317,0.0,3.0,1.0,1.0,4.84,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,6.106821107,90.0
3.8918202981106265,0.0,1.0,1.0,1.0,5.11,1,0,1,0,2,1.0,0.0,0,1,0,0,1,1,1,0,0,15.32442748,90.0
3.6888794541139363,0.0,2.0,1.0,0.0,5.54,1,0,0,1,2,1.5,1.0,1,1,0,0,0,1,1,0,0,7.473060345,89.0
4.859812404361672,0.0,1.0,1.0,0.0,4.4,1,0,1,0,5,1.0,3.0,1,1,0,0,0,0,0,0,0,1.301247772,70.0
4.700480365792417,1.0,1.0,1.0,0.0,5.53,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,10.94218415,97.0
4.499809670330265,0.0,2.0,1.0,1.0,5.28,1,0,1,0,2,1.0,0.0,1,1,0,0,1,1,0,1,1,10.0921659,96.0
3.8066624897703196,0.0,1.0,1.0,0.0,4.91,1,0,0,1,2,1.0,1.0,1,1,0,0,0,1,0,0,0,62.25261464,90.0
5.298317366548036,1.0,2.0,1.0,1.0,5.45,1,0,1,0,6,1.0,3.0,1,1,0,0,0,1,0,0,0,2.366288493,98.0
4.23410650459726,0.0,1.0,1.0,1.0,4.88,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,1,0,0,17.68982229,90.0
4.48863636973214,0.0,1.0,1.0,1.0,4.81,1,0,1,0,2,1.0,1.0,1,1,1,0,0,1,1,0,0,7.944377267,96.0
5.293304824724492,0.0,17.0,1.0,1.0,5.28,1,0,1,0,4,2.0,2.0,1,1,0,0,0,1,1,0,0,25.89051658,95.0
4.07753744390572,0.0,4.0,1.0,0.0,4.71,1,0,1,0,2,0.0,1.0,1,1,0,0,0,1,0,1,1,31.50207469,85.0
4.07753744390572,0.0,2.0,1.0,1.0,5.44,1,0,1,0,2,1.0,1.0,0,1,0,0,0,1,0,0,0,1.237288136,90.0
4.248495242049359,0.0,2.0,1.0,0.0,4.96,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,30.13133208,81.0
4.8283137373023015,0.0,1.0,1.0,0.0,4.67,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,0,0.603305785,80.0
4.941642422609304,0.0,4.0,1.0,1.0,5.11,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,1,4.869758577,88.0
4.248495242049359,0.0,1.0,1.0,1.0,5.44,1,0,1,0,3,1.0,1.0,1,1,0,0,0,0,0,0,0,27.49742002,84.0
5.521460917862246,0.0,2.0,1.0,1.0,4.74,1,0,1,0,4,2.0,2.0,1,1,0,0,1,1,1,0,0,6.714046823,95.0
4.787491742782046,0.0,1.0,1.0,0.0,4.43,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,1.578947368,100.0
4.442651256490317,0.0,1.0,1.0,1.0,4.73,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,0,0,0,0.371690428,100.0
5.19295685089021,0.0,1.0,1.0,0.0,4.63,1,0,1,0,4,2.0,2.0,1,1,0,0,0,1,0,0,0,2.630630631,98.0
4.07753744390572,0.0,2.0,1.0,0.0,5.15,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,2.795404814,86.0
3.8066624897703196,0.0,5.0,1.0,0.0,4.87,0,1,0,1,1,1.0,1.0,1,1,0,0,0,1,0,0,0,0.931122449,80.0
4.442651256490317,0.0,1.0,1.0,0.0,5.51,1,0,1,0,2,1.0,1.0,1,1,1,0,0,1,0,0,0,17.20538721,91.0
4.382026634673881,1.0,1.0,1.0,1.0,5.52,1,0,1,0,4,1.0,0.0,1,1,1,0,0,1,1,0,0,3.655624037,97.0
4.700480365792417,0.0,73.0,1.0,1.0,4.79,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,1,1.178179471,92.0
3.6375861597263857,0.0,1.0,1.0,0.0,5.01,1,0,1,0,1,0.5,0.0,1,1,0,0,0,0,0,0,0,7.156862745,80.0
5.247024072160486,0.0,2.0,1.0,0.0,4.63,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,4.502467105,95.0
5.393627546352362,0.0,1.0,1.0,0.0,4.97,1,0,1,0,5,1.0,3.0,1,1,0,0,0,0,1,0,0,0.631487889,80.0
4.663439094112067,0.0,1.0,1.0,0.0,5.82,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,6.795212766,89.0
3.912023005428146,0.0,1.0,1.0,0.0,5.35,1,0,1,0,2,1.0,0.0,1,1,0,0,1,1,0,0,0,16.31284916,80.0
5.10594547390058,0.0,1.0,1.0,0.0,5.22,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,1,1,4.670275591,98.0
4.90527477843843,0.0,1.0,1.0,0.0,4.51,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,8.096118299,88.0
4.605170185988092,0.0,1.0,1.0,0.0,5.87,1,0,0,0,2,1.0,1.0,0,1,0,0,0,1,0,0,0,22.34693878,77.0
3.784189633918261,0.0,1.0,1.0,1.0,5.1,1,0,1,0,2,1.0,0.0,1,0,0,0,0,1,1,0,0,17.62068966,71.0
3.912023005428146,0.0,1.0,1.0,1.0,5.54,1,0,1,0,3,1.0,0.0,1,1,1,0,0,0,0,0,0,0.809312639,100.0
4.248495242049359,0.0,1.0,1.0,1.0,4.64,1,0,1,0,2,1.0,0.0,0,1,0,0,0,0,1,0,0,2.113899614,87.0
4.418840607796598,1.0,1.0,1.0,0.0,5.23,1,0,1,0,2,1.0,0.0,1,1,0,0,0,1,0,0,0,50.21812081,96.0
3.7376696182833684,0.0,1.0,1.0,1.0,5.61,1,0,0,0,2,1.0,1.0,0,1,1,0,0,1,0,0,0,47.26095618,95.0
4.382026634673881,0.0,1.0,1.0,0.0,4.74,1,0,1,0,4,1.0,1.0,1,1,0,0,0,0,1,0,0,2.35483871,95.0
4.74493212836325,0.0,48.0,1.0,1.0,6.13,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,0.69259962,100.0
4.605170185988092,1.0,1.0,1.0,1.0,5.96,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,5.53030303,100.0
4.8283137373023015,0.0,1.0,1.0,0.0,5.52,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,0,39.16309013,94.0
4.174387269895637,0.0,1.0,1.0,0.0,5.6,1,0,1,0,2,1.0,0.0,1,1,0,0,0,0,1,0,0,1.573275862,100.0
4.23410650459726,0.0,1.0,1.0,1.0,5.56,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,1,0,0,5.145107794,93.0
4.976733742420574,0.0,5.0,1.0,0.0,4.9,1,0,1,0,4,1.5,1.0,1,1,0,0,0,1,0,0,0,17.88072417,98.0
3.7376696182833684,0.0,2.0,1.0,1.0,5.27,1,0,1,0,2,0.0,0.0,1,1,0,0,0,1,0,0,0,19.25659472,92.0
5.438079308923196,0.0,2.0,1.0,1.0,5.64,1,0,1,0,6,2.0,3.0,1,1,0,0,0,1,0,0,0,11.8424102,96.0
5.19295685089021,0.0,1.0,1.0,1.0,4.79,1,0,1,0,6,1.5,2.0,1,1,0,0,0,0,0,0,0,0.289223455,80.0
3.4965075614664802,0.0,2.0,1.0,1.0,5.24,1,0,0,0,1,1.0,1.0,1,1,0,0,0,1,0,0,0,22.19594595,93.0
3.912023005428146,0.0,2.0,1.0,1.0,4.78,1,0,0,1,2,1.0,1.0,1,1,1,0,0,0,0,0,0,4.899328859,98.0
4.605170185988092,0.0,5.0,1.0,1.0,4.83,1,0,1,0,4,2.0,1.0,1,1,0,0,0,1,0,0,0,1.884681583,100.0
4.382026634673881,0.0,1.0,1.0,1.0,5.26,1,0,1,0,3,1.0,1.0,1,0,0,0,0,1,0,0,0,4.764056225,92.0
4.174387269895637,1.0,1.0,1.0,1.0,5.39,1,0,1,0,4,1.0,0.0,1,1,0,0,0,0,0,0,0,17.35340729,94.0
4.174387269895637,0.0,1.0,1.0,1.0,4.9,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,1.026241799,100.0
4.867534450455582,0.0,38.0,1.0,1.0,4.72,1,0,1,0,2,1.0,1.0,1,1,0,0,1,1,0,0,0,1.811414392,95.0
4.941642422609304,0.0,27.0,1.0,1.0,4.45,1,0,1,0,6,2.0,1.0,1,1,0,0,0,1,0,0,0,31.73913043,89.0
5.10594547390058,0.0,1.0,1.0,0.0,5.72,1,0,1,0,6,1.0,3.0,1,1,1,0,0,1,0,0,0,12.74314214,96.0
4.867534450455582,0.0,4.0,1.0,0.0,5.08,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,1,0,0,15.95047342,86.0
3.912023005428146,1.0,1.0,1.0,1.0,6.02,1,0,0,1,2,1.0,1.0,0,1,0,0,0,1,0,0,0,7.384393064,98.0
4.941642422609304,1.0,1.0,1.0,0.0,5.27,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,7.179089027,97.0
4.330733340286331,0.0,1.0,1.0,1.0,6.14,1,0,1,0,4,1.0,0.0,1,1,0,0,1,1,0,0,0,9.139280125,72.0
4.59511985013459,0.0,1.0,1.0,1.0,5.64,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,13.42809365,94.0
3.8066624897703196,0.0,1.0,1.0,0.0,5.77,1,0,1,0,2,1.0,0.0,0,1,1,0,0,1,0,0,0,9.565517241,88.0
5.10594547390058,0.0,59.0,1.0,1.0,4.65,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,3.130360206,86.0
5.075173815233827,0.0,12.0,1.0,1.0,5.59,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,3.358895706,87.0
4.653960350157523,0.0,1.0,1.0,0.0,5.36,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,0.778251599,80.0
4.605170185988092,0.0,1.0,1.0,1.0,4.59,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,4.101123596,100.0
5.075173815233827,0.0,1.0,1.0,1.0,5.33,1,0,1,0,6,2.0,3.0,1,1,0,0,0,0,0,0,0,17.7184466,96.0
4.553876891600541,0.0,1.0,1.0,0.0,5.49,1,0,1,0,2,1.0,0.0,1,1,1,0,0,0,0,0,0,2.844155844,100.0
4.0943445622221,0.0,1.0,1.0,1.0,4.96,1,0,1,0,4,1.0,0.0,1,1,0,0,0,1,0,0,0,0.88592233,90.0
4.442651256490317,0.0,1.0,1.0,1.0,4.88,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,1,0,0,10.68066158,90.0
5.0106352940962555,0.0,1.0,1.0,0.0,5.32,1,0,1,0,6,2.0,2.0,1,1,0,0,1,1,0,0,0,45.8127572,91.0
4.941642422609304,0.0,1.0,1.0,0.0,5.02,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,4.362549801,98.0
4.919980925828125,0.0,1.0,1.0,1.0,5.05,1,0,1,0,3,1.0,1.0,1,1,0,0,0,1,0,0,0,18.25,87.0
5.332718793265369,0.0,200.0,1.0,1.0,4.35,1,0,1,0,4,1.0,0.0,1,1,0,0,1,1,0,0,0,1.637995512,87.0
4.174387269895637,0.0,1.0,1.0,0.0,4.89,1,0,0,1,2,1.0,1.0,1,1,0,0,0,0,0,0,0,0.755693582,80.0
4.174387269895637,0.0,2.0,1.0,0.0,5.52,1,0,1,0,2,1.0,1.0,0,1,0,0,0,1,0,0,0,20.93584906,94.0
3.912023005428146,0.0,1.0,1.0,0.0,5.6,1,0,0,1,2,1.0,1.0,1,1,0,0,0,0,1,0,0,2.811296534,97.0
5.241747015059643,0.0,1.0,1.0,1.0,5.2,1,0,1,0,4,1.0,2.0,1,1,0,0,0,0,0,0,0,0.853468433,87.0
4.499809670330265,0.0,2.0,1.0,1.0,5.83,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,0.745658836,100.0
5.247024072160486,0.0,1.0,1.0,0.0,5.12,1,0,1,0,5,2.0,2.0,1,1,1,0,0,1,1,0,0,2.868369352,95.0
5.0106352940962555,0.0,1.0,1.0,1.0,4.96,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,7.630662021,100.0
4.499809670330265,0.0,1.0,1.0,0.0,4.63,1,0,1,0,2,1.0,1.0,1,1,0,0,0,1,0,0,0,4.476911977,91.0
4.499809670330265,0.0,1.0,1.0,0.0,4.74,1,0,1,0,4,1.0,2.0,1,1,0,0,0,1,0,0,1,11.07178969,88.0
3.8066624897703196,0.0,1.0,1.0,0.0,4.89,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,1,0,0,15.20833333,88.0
4.31748811353631,0.0,5.0,1.0,0.0,4.78,1,0,1,0,3,1.0,0.0,1,1,0,0,1,0,0,0,0,2.437395659,83.0
4.343805421853684,0.0,5.0,1.0,1.0,4.54,1,0,1,0,2,1.0,1.0,0,1,0,0,0,1,0,0,0,19.90488269,87.0
4.787491742782046,0.0,41.0,1.0,1.0,4.55,1,0,1,0,3,1.0,0.0,1,1,0,0,0,1,0,0,0,4.374167776,100.0
5.247024072160486,0.0,1.0,1.0,0.0,4.67,1,0,1,0,2,1.0,1.0,1,1,0,0,1,1,0,0,0,13.42528736,99.0
6.343880434126331,0.0,89.0,1.0,1.0,4.81,1,0,1,0,6,3.0,3.0,1,1,0,0,0,1,0,0,0,2.824591574,89.0
6.1092475827643655,0.0,73.0,1.0,1.0,4.53,1,0,1,0,6,2.0,3.0,1,1,0,0,0,1,0,0,1,2.82763073,90.0
4.31748811353631,0.0,1.0,1.0,0.0,4.43,1,0,1,0,2,1.0,0.0,0,1,0,0,0,1,0,0,0,6.564748201,90.0
4.8283137373023015,0.0,4.0,1.0,1.0,5.21,1,0,1,0,4,1.0,0.0,1,1,0,0,1,1,0,0,0,2.480582524,100.0
3.6888794541139363,0.0,7.0,0.0,0.0,5.27,1,0,1,0,2,1.0,0.0,1,1,0,0,1,1,0,0,0,0.480263158,60.0
6.536691597591305,0.0,1.0,1.0,1.0,4.64,1,0,1,0,6,3.0,3.0,1,1,0,0,0,1,0,0,1,2.009911894,100.0
4.48863636973214,0.0,1.0,1.0,1.0,5.2,1,0,1,0,4,1.0,1.0,1,1,0,0,1,1,0,0,0,4.345238095,100.0
4.0943445622221,0.0,1.0,1.0,1.0,4.56,1,0,1,0,2,1.0,1.0,1,1,0,0,0,0,1,0,0,2.616487455,100.0
4.700480365792417,0.0,1.0,1.0,0.0,4.88,1,0,1,0,4,1.0,1.0,1,1,0,0,1,0,0,0,0,10.13888889,80.0
3.8918202981106265,0.0,1.0,1.0,1.0,5.41,1,0,0,1,2,1.0,1.0,1,1,0,0,1,1,1,0,0,35.57638238,93.0
4.07753744390572,0.0,1.0,1.0,0.0,5.73,1,0,1,0,2,1.0,1.0,0,1,0,0,0,1,1,0,0,2.348345588,89.0
4.3694478524670215,0.0,1.0,1.0,1.0,5.15,1,0,1,0,1,1.0,1.0,1,1,0,0,0,0,1,0,0,2.427937916,100.0
5.579729825986222,0.0,3.0,1.0,1.0,4.79,1,0,1,0,7,2.0,2.0,1,1,0,0,1,1,0,0,0,9.303921569,94.0
4.941642422609304,0.0,1.0,1.0,1.0,4.74,1,0,1,0,4,1.0,1.0,1,1,0,0,0,1,0,0,0,11.05130362,87.0
